theta2 RA DEC
0.369 355.854 57.8621
0.107 355.08 58.0793
0.155 355.598 57.6162
0.269 355.491 58.2593
0.388 355.31 57.18
0.143 355.308 57.4263
0.21 355.67 57.9829
0.076 355.477 57.957
0.271 355.045 58.2785
0.125 355.56 57.6296
0.203 354.856 58.0189
0.007 355.175 57.7637
0.234 355.615 58.1169
0.003 355.202 57.7734
0.223 355.703 57.6676
0.082 355.22 58.0848
0.109 355.575 57.7441
0.012 355.36 57.7973
0.017 355.137 57.8645
0.319 354.91 58.2506
0.271 354.924 57.3944
0.167 354.884 57.9813
0.331 355.663 58.2007
0.184 355.612 58.0298
0.386 355.669 57.3409
0.278 355.656 57.4634
0.34 355.668 58.2068
0.317 354.704 57.9388
0.084 355.403 57.5536
0.1 355.509 57.9815
0.331 355.291 57.2261
0.061 355.335 58.0319
0.228 355.202 58.275
0.258 355.249 57.2921
0.136 355.269 58.1683
0.177 355.654 57.9171
0.172 354.837 57.8335
0.366 354.807 58.212
0.114 355.079 58.0909
0.072 355.019 57.6636
0.131 354.925 57.9587
0.201 355.305 57.3551
0.228 355.141 58.2649
0.319 354.77 57.5029
0.301 355.255 57.2514
0.372 354.783 58.1929
0.037 355.306 57.6158
0.061 355.462 57.6736
0.344 355.816 57.9524
0.399 355.694 58.2491
0.263 355.367 58.2993
0.073 354.993 57.8832
0.261 354.997 58.2437
0.277 354.774 57.5759
0.037 355.355 57.9614
0.35 354.773 57.4503
0.063 355.102 57.5972
0.27 355.708 57.5555
0.109 354.923 57.8468
0.13 354.98 57.5606
0.31 355.348 57.2518
0.394 355.009 57.2202
0.256 354.8 58.0318
0.348 355.814 57.6276
0.3 354.758 57.5588
0.032 355.115 57.6822
0.367 354.896 58.2919
0.328 355.662 57.4027
0.087 355.273 58.0941
0.274 355.573 58.2117
0.184 355.621 57.5839
0.23 354.771 57.8242
0.046 355.226 57.5869
0.176 355.667 57.7571
0.127 355.585 57.679
0.248 355.231 57.3024
0.212 354.982 57.4254
0.024 355.109 57.7351
0.3 355.142 58.337
0.275 355.47 58.2758
0.096 354.971 57.9341
0.184 354.99 58.1413
0.138 355.576 57.6219
0.243 354.809 58.0196
0.175 355.453 57.4344
0.219 354.782 57.7898
0.283 355.135 58.3194
0.258 354.894 57.4374
0.024 355.212 57.9503
0.381 355.386 58.402
0.03 355.397 57.892
0.161 355.181 57.4047
0.012 355.334 57.7295
0.335 355.361 57.232
0.353 355.84 57.8662
0.147 354.925 58.0039
0.348 355.829 57.9154
0.03 355.162 57.6508
0.083 355.138 58.0656
0.343 355.761 57.5143
0.343 355.335 57.2205
0.003 355.289 57.7615
0.352 355.746 57.4749
0.163 354.945 57.5351
0.317 355.701 58.1365
0.247 354.782 57.632
0.095 355.318 58.1007
0.288 355.628 58.1809
0.208 355.236 58.2558
0.181 354.892 57.5695
0.019 355.372 57.8636
0.126 355.399 57.4779
0.092 355.061 58.0375
0.298 354.815 58.1298
0.373 354.842 57.3455
0.34 355.831 57.8536
0.291 354.767 57.5598
0.046 355.388 57.636
0.181 354.829 57.8614
0.377 354.955 57.2616
0.074 355.197 57.5332
0.003 355.232 57.7482
0.381 354.649 57.6579
0.176 355.428 57.4202
0.064 355.265 58.0526
0.083 354.98 57.699
0.181 354.917 57.5358
0.347 355.071 58.3613
0.027 355.346 57.6665
0.199 355.665 57.636
0.028 355.39 57.8913
0.018 355.146 57.7158
0.36 354.817 58.2153
0.057 355.211 58.0356
0.276 355.712 57.5498
0.253 355.704 58.0164
0.046 355.08 57.9314
0.069 355.006 57.8981
0.019 355.263 57.6628
0.011 355.338 57.7434
0.244 355.637 58.1063
0.025 355.279 57.6446
0.289 355.74 57.5783
0.318 354.702 57.6667
0.14 355.22 58.1729
0.224 354.813 57.6185
0.388 354.665 58.0138
0.19 354.85 57.9722
0.186 355.02 58.1647
0.334 355.688 57.423
0.339 355.715 57.4502
0.074 355.008 57.9249
0.003 355.2 57.822
0.187 355.444 57.4134
0.352 355.555 57.2909
0.239 354.772 57.6984
0.198 354.885 57.5462
0.245 355.2 58.2925
0.015 355.369 57.772
0.017 355.166 57.8999
0.047 355.059 57.9028
0.367 355.638 58.265
0.329 355.803 57.6484
0.16 355.635 57.6901
0.385 355.494 58.3704
0.059 355.384 57.5977
0.14 354.973 57.5483
0.296 355.154 57.2644
0.041 355.303 57.6047
0.312 355.31 57.2447
0.324 354.799 57.4526
0.353 354.828 58.218
0.113 355.245 58.1361
0.131 354.982 57.5565
0.003 355.199 57.779
0.022 355.228 57.9466
0.131 355.166 57.448
0.197 355.49 57.4269
0.006 355.217 57.8701
0.007 355.169 57.7776
0.022 355.106 57.8344
0.04 355.24 57.6003
0.194 355.237 58.2403
0.143 355.277 58.1772
0.296 354.722 57.93
0.363 355.619 58.2765
0.105 355.509 57.9946
0.007 355.318 57.7515
0.03 355.263 57.6273
0.017 355.31 57.9156
0.325 355.427 58.3418
0.005 355.3 57.7495
0.074 355.39 58.0332
0.106 355.29 58.1231
0.395 355.773 57.4508
0.031 355.235 57.6246
0.062 355.257 57.5511
0.087 354.958 57.8411
0.159 354.859 57.8773
0.18 355.665 57.7128
0.355 355.406 58.3749
0.077 355.384 57.5571
0.367 355.149 57.2028
0.076 355.213 57.5268
0.007 355.172 57.7693
0.193 355.678 57.898
0.102 354.953 57.6835
0.257 355.754 57.8533
0.302 355.243 58.3495
0.034 355.198 57.9768
0.178 355.135 57.3942
0.276 355.415 57.3011
0.084 355.279 58.0884
0.196 355.3 57.3601
0.111 355.069 58.08
0.082 355.194 58.0808
0.117 355.21 58.1397
0.339 354.723 58.0473
0.065 355.051 57.6412
0.353 355.44 57.237
0.072 355.512 57.8564
0.265 355.63 57.4524
0.141 354.947 57.5785
0.365 354.711 57.5267
0.082 355.026 57.6212
0.235 355.245 58.2847
0.248 355.085 58.2698
0.248 355.704 57.5959
0.192 355.658 57.9605
0.324 355.654 58.201
0.183 355.577 57.5242
0.002 355.29 57.8191
0.155 354.945 58.0495
0.379 355.444 58.3844
0.064 355.243 58.0529
0.131 355.476 57.5171
0.366 355.042 58.368
0.26 355.583 57.4141
0.134 355.44 57.4874
0.222 355.269 58.2708
0.097 355.559 57.8397
0.242 355.515 57.3854
0.201 355.658 57.9864
0.341 354.669 57.7418
0.32 355.029 58.3206
0.109 355.033 58.0492
0.329 354.927 58.2741
0.241 354.775 57.9239
0.325 355.01 58.3172
0.089 355.019 57.9893
0.11 355.542 57.6431
0.008 355.301 57.7265
0.069 355.395 58.0193
0.323 355.262 58.3682
0.155 355.371 58.1746
0.202 355.668 57.9651
0.373 355.811 58.0404
0.382 355.476 58.3753
0.253 354.996 57.366
0.177 355.044 57.4331
0.104 355.001 58.0048
0.029 355.332 57.949
0.257 354.744 57.7729
0.125 354.896 57.7975
0.028 355.373 57.913
0.242 355.273 57.3086
0.195 354.819 57.8975
0.273 355.746 57.6372
0.375 355.403 57.207
0.2 355.692 57.8649
0.126 355.526 57.5762
0.087 355.541 57.8493
0.005 355.182 57.7794
0.288 355.211 58.3352
0.143 355.093 58.1442
0.237 354.763 57.8124
0.027 355.414 57.8075
0.09 355.48 57.6075
0.074 355.501 57.6944
0.252 355.537 58.212
0.367 355.819 57.5914
0.222 355.083 57.3594
0.082 355.109 58.0494
0.139 355.574 57.616
0.06 355.493 57.7708
0.327 355.745 57.5142
0.09 355.504 57.9602
0.175 355.624 57.6116
0.088 355.194 58.0912
0.378 354.663 57.9836
0.139 355.563 58.0029
0.009 355.345 57.7967
0.053 355.065 57.6625
0.209 355.705 57.8429
0.158 355.647 57.7844
0.238 355.138 57.3251
0.024 355.22 57.6481
0.274 355.521 57.3522
0.152 355.373 57.4299
0.064 355.392 58.0096
0.297 355.788 57.8863
0.013 355.331 57.8798
0.111 355.091 58.093
0.048 355.453 57.8821
0.192 355.055 58.1924
0.199 354.833 57.642
0.321 354.843 58.1943
0.235 354.896 57.4689
0.334 355.12 57.2369
0.102 355.561 57.8716
0.362 354.713 58.0706
0.028 355.086 57.7666
0.023 355.398 57.7656
0.147 355.633 57.8051
0.167 355.518 58.1087
0.363 355.751 57.4651
0.062 355.454 57.6567
0.103 355.166 57.4901
0.249 355.237 57.3012
0.139 355.296 58.17
0.279 355.671 57.4811
0.202 354.808 57.8811
0.369 355.81 57.5649
0.305 354.901 57.3723
0.145 354.954 57.5604
0.284 355.736 57.5822
0.075 355.061 57.6022
0.23 355.724 57.8738
0.04 355.107 57.6603
0.315 355.174 57.2439
0.337 355.265 57.2197
0.013 355.188 57.7046
0.208 354.798 57.864
0.301 355.013 58.2948
0.177 355.059 58.1751
0.35 355.569 57.3017
0.313 355.532 58.2829
0.023 355.278 57.6509
0.231 355 57.3893
0.298 355.598 57.3798
0.029 355.121 57.6886
0.397 355.03 58.3905
0.287 355.282 58.3348
0.021 355.394 57.8149
0.262 355.463 58.2655
0.329 355.823 57.7822
0.369 354.672 57.987
0.2 354.867 57.5699
0.39 355.032 58.3853
0.131 355.469 58.0879
0.331 355.783 58.0162
0.1 355.545 57.6862
0.393 355.266 58.4267
0.399 354.639 57.9618
0.062 355.48 57.7044
0.064 355.195 58.047
0.291 354.853 58.1648
0.097 355.288 57.4909
0.278 355.635 58.16
0.215 354.788 57.7593
0.38 355.658 57.338
0.257 354.748 57.7264
0.12 355.534 57.998
0.267 355.42 58.2879
0.151 354.867 57.8678
0.355 355.228 58.3954
0.054 355.363 58.0029
0.085 355.097 57.5517
0.093 355.227 58.1041
0.338 355.507 57.2787
0.184 355.08 58.1937
0.369 354.731 57.4847
0.323 355.557 57.322
0.295 354.74 57.6141
0.163 355.167 58.195
0.388 354.765 58.1909
0.233 355.55 57.4216
0.15 355.623 57.694
0.061 355.308 57.5598
0.246 355.742 57.7355
0.168 354.851 57.894
0.151 355.132 58.1702
0.331 355.483 58.3259
0.083 354.968 57.8588
0.358 355.653 58.2426
0.287 355.784 57.8391
0.219 355.447 57.3755
0.167 354.897 57.5934
0.008 355.191 57.8676
0.139 355.371 57.4473
0.212 355.651 58.0261
0.014 355.158 57.725
0.122 355.25 57.4507
0.157 354.865 57.892
0.214 354.795 57.7183
0.017 355.363 57.8655
0.276 354.78 58.0345
0.392 355.853 57.9699
0.214 355.712 57.7891
0.192 354.84 57.9557
0.344 355.406 57.2345
0.334 354.692 57.6487
0.096 355.294 57.4932
0.03 355.249 57.9732
0.343 354.676 57.6818
0.229 355.635 58.0843
0.244 355.736 57.7102
0.211 354.952 58.1496
0.069 355.392 58.021
0.042 355.047 57.8282
0.028 355.149 57.6669
0.075 355.304 57.5316
0.106 355.219 57.4759
0.263 355.575 57.4031
0.238 354.971 58.2001
0.324 354.906 58.2538
0.204 354.951 57.4613
0.068 355.1 58.0134
0.201 355.482 58.1837
0.377 355.497 58.3621
0.202 355.121 57.3694
0.01 355.177 57.7313
0.144 355.622 57.7261
0.112 355.579 57.8605
0.166 354.982 58.1065
0.025 355.098 57.8423
0.042 355.057 57.7306
0.036 355.122 57.9398
0.054 355.256 58.0323
0.134 355.604 57.708
0.133 355.147 58.1499
0.288 354.715 57.7555
0.045 355.324 57.6012
0.391 355.875 57.7718
0.016 355.246 57.9264
0.002 355.227 57.7615
0.394 355.874 57.8706
0.088 355.008 57.6283
0.224 355.509 58.1959
0.197 355.483 57.4223
0.146 355.63 57.8396
0.316 355.743 57.5307
0.146 354.98 57.5297
0.071 355.22 58.0647
0.264 355.582 57.4077
0.108 355.089 58.0867
0.234 355.657 57.5392
0.061 355.262 58.0467
0.141 355.095 58.1419
0.37 354.65 57.8981
0.098 355.306 58.1079
0.281 355.051 58.2914
0.124 354.9 57.7632
0.065 355.066 57.9762
0.386 355.485 57.2248
0.103 355.066 57.537
0.011 355.234 57.9037
0.336 354.904 57.3348
0.313 354.805 57.4607
0.067 355.506 57.8405
0.314 355.526 58.2874
0.314 354.764 58.0794
0.141 355.364 57.4421
0.082 355.01 57.9559
0.014 355.265 57.9174
0.252 355.637 58.12
0.007 355.169 57.7787
0.076 355.523 57.8415
0.258 354.929 57.4063
0.015 355.291 57.9153
0.072 354.999 57.7046
0.358 355.225 57.2022
0.391 355.23 57.175
0.055 355.018 57.8337
0.183 355.592 58.0563
0.126 355.59 57.6982
0.146 355.332 58.1731
0.337 354.781 58.1428
0.162 355.63 57.6688
0.033 355.075 57.8474
0.113 355.228 58.1354
0.255 355.724 57.6269
0.215 354.835 57.5927
0.318 354.686 57.7813
0.248 355.257 57.3021
0.109 355.572 57.7249
0.197 355.216 57.3574
0.01 355.218 57.7052
0.322 354.954 57.3157
0.06 355.465 57.9176
0.094 355.041 57.5753
0.219 354.791 57.7104
0.183 354.991 57.4598
0.257 354.761 57.6666
0.318 355.01 58.3102
0.024 355.279 57.6479
0.104 355.395 58.088
0.194 355.638 57.5907
0.293 355.661 58.1522
0.075 355.224 57.5274
0.373 355.583 58.3122
0.38 354.743 58.1508
0.009 355.335 57.758
0.093 355.326 57.5046
0.075 355.041 57.6229
0.041 355.197 57.9953
0.125 355.383 58.1275
0.303 355.089 58.3265
0.103 355.355 57.4969
0.244 355.079 57.3365
0.345 354.883 57.3416
0.232 354.91 58.1413
0.033 355.076 57.7483
0.161 355.642 57.7164
0.331 355.174 57.2297
0.157 355.253 57.4038
0.13 355.056 58.1042
0.292 354.799 58.0971
0.035 355.2 57.6196
0.148 355.624 57.8898
0.025 355.172 57.9375
0.296 354.709 57.741
0.181 355.549 58.1023
0.07 355.11 57.5753
0.086 355.076 58.0363
0.06 355.042 57.9295
0.333 355.12 58.3622
0.177 354.956 58.1006
0.266 355.504 57.3513
0.208 355.699 57.879
0.256 355.678 58.0698
0.211 354.826 57.9771
0.008 355.219 57.8841
0.155 355.43 58.1501
0.265 355.008 57.3455
0.046 355.462 57.7693
0.306 355.696 57.473
0.358 355.127 58.3856
0.211 355.555 58.1436
0.317 354.691 57.7308
0.212 354.817 57.9568
0.316 355.809 57.7449
0.273 354.728 57.8028
0.159 354.958 58.0711
0.18 355.132 58.2076
0.147 354.871 57.8585
0.096 355.522 57.9477
0.084 355.177 57.5194
0.377 355.809 58.054
0.385 355.654 57.3288
0.184 355.164 58.2202
0.089 355.159 58.0842
0.347 355.823 57.9352
0.185 355.641 57.9802
0.028 355.085 57.7744
0.195 355.604 58.0638
0.236 354.989 58.2095
0.048 355.469 57.8002
0.296 355.134 57.2684
0.124 355.025 58.0707
0.304 355.516 57.3168
0.199 355.695 57.8271
0.384 355.553 58.3404
0.032 355.1 57.8977
0.14 355.319 58.1678
0.183 355.12 58.2077
0.048 355.408 57.9522
0.183 355.468 58.1682
0.298 355.735 57.5487
0.251 355.041 57.3446
0.386 355.829 57.5755
0.068 355.023 57.671
0.379 355.262 57.1845
0.274 354.966 58.2397
0.314 354.693 57.739
0.114 355.577 57.715
0.019 355.31 57.6758
0.112 355.021 58.0442
0.265 354.796 58.0436
0.39 354.964 58.355
0.077 355.47 57.9691
0.129 355.604 57.7404
0.115 355.518 57.5922
0.052 355.024 57.7702
0.082 355.522 57.8888
0.002 355.28 57.7668
0.217 354.872 58.0716
0.112 354.954 57.9554
0.02 355.121 57.7429
0.317 355.329 57.2426
0.168 354.882 57.6197
0.207 355.669 57.6217
0.265 355.541 57.3756
0.029 355.175 57.6471
0.224 355.658 58.0403
0.368 355.463 58.368
0.305 355.77 57.9867
0.025 355.253 57.9581
0.18 354.932 58.0812
0.006 355.252 57.7226
0.13 355.462 57.5087
0.159 355.158 57.4119
0.125 355.051 58.0923
0.113 355.292 57.4665
0.238 354.833 58.0537
0.025 355.363 57.9101
0.277 354.803 58.0779
0.263 355.171 58.3068
0.398 354.762 58.2
0.199 355.01 57.4242
0.012 355.345 57.8551
0.046 355.239 58.0142
0.032 355.239 57.6214
0.307 354.758 58.0551
0.105 355.328 57.4854
0.311 355.494 58.3016
0.363 354.812 57.3864
0.12 355.447 57.5153
0.289 355.748 57.5963
0.148 355.513 57.5196
0.122 354.901 57.7978
0.273 355.752 57.9461
0.26 355.208 58.3082
0.26 354.895 58.1663
0 355.25 57.8
0.077 355.224 57.5237
0.393 355.036 58.3891
0.334 355.334 58.3718
0.151 355.603 57.6374
0.186 355.521 57.4644
0.073 354.999 57.8998
0.14 355.314 57.4313
0.248 354.995 57.3722
0.114 355.488 58.0395
0.252 354.942 58.1966
0.085 355.541 57.7781
0.089 355.128 58.0721
0.286 355.288 58.3334
0.211 355.381 57.3597
0.124 355.345 58.1391
0.224 355.497 58.2034
0.07 355.28 57.5371
0.392 355.386 58.4112
0.348 355.36 58.3795
0.217 355.621 58.0817
0.318 354.699 57.6818
0.351 354.703 58.0274
0.33 355.106 58.3562
0.198 354.815 57.8942
0.07 355.439 57.6146
0.225 355.185 57.3302
0.249 355.085 57.329
0.191 355.15 58.2254
0.067 355.41 57.5961
0.271 355.741 57.9734
0.195 354.895 58.0624
0.37 355.396 57.2094
0.198 355.646 57.5972
0.359 354.674 57.6355
0.194 355.616 58.0448
0.191 355.051 58.1891
0.2 355.292 57.3547
0.111 354.919 57.8346
0.098 355.415 58.0658
0.125 355.496 57.5458
0.386 355.357 58.412
0.057 355.225 58.0374
0.15 355.339 57.4231
0.135 355.216 58.1659
0.254 355.752 57.7595
0.379 355.347 58.4079
0.044 355.042 57.8292
0.256 355.218 58.305
0.248 355.169 57.3086
0.031 355.378 57.9204
0.359 354.703 57.5559
0.158 355.526 58.0864
0.208 354.899 57.5083
0.237 354.801 57.6124
0.037 355.143 57.9598
0.277 355.276 58.3256
0.238 354.969 58.1987
0.386 355.815 57.5423
0.076 355.187 58.0684
0.337 354.685 57.9322
0.371 354.706 58.074
0.087 355.159 58.0807
0.104 354.998 58.0015
0.206 355.583 57.4914
0.129 355.004 57.5384
0.012 355.35 57.8454
0.223 354.792 57.9147
0.064 355.031 57.9262
0.049 355.44 57.6859
0.092 355.512 57.9528
0.155 355.528 58.0785
0.018 355.145 57.717
0.033 355.118 57.6753
0.141 355.211 57.4265
0.244 354.787 57.6275
0.186 355.125 57.3874
0.031 355.371 57.6724
0.364 354.743 57.4736
0.311 354.954 57.3275
0.233 355.051 57.3602
0.183 355.54 57.4852
0.183 355.677 57.7703
0.294 355.783 57.8971
0.098 354.941 57.7478
0.161 355.643 57.7177
0.384 355.795 58.0952
0.319 354.691 57.8782
0.12 355.596 57.8101
0.187 355.44 57.4114
0.337 355.817 57.9224
0.372 354.669 57.6144
0.037 355.411 57.6952
0.233 355.624 58.1055
0.252 355.39 58.2821
0.33 354.677 57.8457
0.203 355.55 57.4637
0.008 355.286 57.8818
0.23 354.866 57.5132
0.337 355.352 57.2285
0.124 355.294 57.4506
0.043 355.261 58.007
0.134 355.341 58.1547
0.269 354.781 57.5792
0.126 355.352 57.4599
0.284 355 58.2705
0.349 354.67 57.6877
0.379 355.352 57.1928
0.274 354.863 57.4478
0.287 354.797 58.0862
0.335 354.676 57.7286
0.331 355.675 58.1881
0.062 355.498 57.822
0.014 355.368 57.7996
0.145 355.559 58.0227
0.004 355.252 57.8632
0.297 355.312 58.3414
0.147 354.872 57.8624
0.363 355.848 57.7283
0.184 354.826 57.7348
0.151 354.933 57.5749
0.132 355.007 58.0705
0.088 355.522 57.9176
0.105 354.989 57.9918
0.199 355.362 57.3681
0.119 355.278 58.1438
0.155 355.037 58.1312
0.226 355.725 57.8002
0.014 355.142 57.8478
0.169 354.984 58.1133
0.258 355.315 57.2963
0.192 355.124 58.2197
0.013 355.144 57.7569
0.072 355.426 58.0024
0.168 355.009 58.1312
0.2 354.876 58.045
0.172 354.867 57.6406
0.02 355.296 57.6661
0.326 355.365 57.2406
0.303 355.772 57.9759
0.08 354.968 57.8156
0.122 354.901 57.811
0.052 355.475 57.8371
0.239 355.028 58.2357
0.236 355.484 58.226
0.247 354.831 58.0677
0.323 355.415 58.3439
0.03 355.42 57.8305
0.132 355.293 58.1608
0.223 355.706 57.6775
0.27 355.61 58.175
0.273 354.732 57.7292
0.123 355.142 57.4662
0.395 354.773 57.3902
0.382 354.651 57.953
0.318 355.462 58.3224
0.172 355.431 57.4267
0.072 355.508 57.7258
0.162 354.963 57.5181
0.247 355.098 57.3267
0.194 354.865 58.0141
0.026 355.339 57.9345
0.025 355.227 57.9564
0.277 355.182 58.3219
0.348 355.552 58.307
0.277 354.843 57.4657
0.104 354.976 57.6299
0.013 355.325 57.7138
0.236 354.82 57.5737
0.17 355.558 58.0738
0.017 355.379 57.8196
0.022 355.173 57.9269
0.095 355.549 57.7264
0.055 355.297 57.5702
0.355 355.265 58.3956
0.064 355.424 57.6165
0.261 355.761 57.791
0.247 355.719 57.9634
0.032 355.087 57.7263
0.258 355.751 57.7159
0.253 355.247 57.297
0.082 355.469 57.6153
0.262 354.745 57.7146
0.077 355.162 58.0633
0.057 355.473 57.7149
0.014 355.364 57.7678
0.212 354.82 57.6355
0.007 355.166 57.7972
0.15 354.865 57.8428
0.267 355.711 58.0331
0.103 355.029 57.5672
0.39 354.628 57.7457
0.17 355.176 57.3944
0.315 355.559 57.3314
0.364 354.769 57.4358
0.11 355.378 58.1061
0.153 354.994 57.5039
0.252 354.891 58.1513
0.22 355.663 57.5783
0.039 355.065 57.7313
0.252 355.312 57.3019
0.328 354.805 58.1609
0.204 355.661 57.9879
0.112 355.234 58.1343
0.118 355.475 57.5408
0.346 355.531 57.2833
0.079 355.388 58.0446
0.03 355.182 57.9593
0.08 355.003 57.662
0.001 355.226 57.8211
0.272 354.876 58.1636
0.06 355.163 57.5709
0.253 354.955 57.3926
0.353 354.692 58.0042
0.129 355.416 57.4813
0.2 355.52 57.4433
0 355.25 57.8
0.028 355.286 57.6365
0.166 355.594 58.0179
0.364 355.838 57.6662
0.114 354.937 57.6738
0.186 355.679 57.8446
0.147 355.038 58.1196
0.349 354.677 57.945
0.25 354.797 58.0116
0.06 355.491 57.8422
0.351 355.839 57.8596
0.085 355.377 57.5377
0.376 355.827 58.0078
0.374 355.127 57.201
0.308 354.699 57.8683
0.129 354.907 57.9061
0.066 355 57.8584
0.252 354.767 57.9378
0.183 355.678 57.7853
0.295 355.731 58.0525
0.038 355.251 57.9949
0.232 354.996 58.2095
0.272 355.766 57.721
0.134 355.535 57.5706
0.006 355.191 57.7492
0.211 355.014 57.4059
0.135 354.883 57.8192
0.371 354.67 57.9863
0.272 355.247 58.3215
0.311 355.772 57.6024
0.373 355.757 58.1399
0.123 355.416 57.4908
0.22 355.436 57.3693
0.209 354.885 58.0746
0.163 355.471 57.4618
0.194 355.61 58.0537
0.302 355.651 58.1753
0.163 355.058 57.4448
0.204 354.85 58.0104
0.28 354.803 57.5171
0.134 355.484 57.5186
0.17 354.89 57.5988
0.276 355.314 57.2786
0.381 355.641 57.3223
0.111 355.431 58.0796
0.384 355.595 57.2852
0.339 354.845 57.3821
0.253 354.883 57.4564
0.346 354.984 58.3244
0.046 355.046 57.7342
0.286 354.779 57.5471
0.018 355.137 57.7274
0.186 354.976 57.4672
0.322 354.746 57.5393
0.355 354.716 58.0639
0.071 355.338 58.0515
0.353 354.663 57.7091
0.335 355.75 58.0923
0.11 354.985 57.6004
0.369 355.76 57.47
0.186 354.882 57.5749
0.399 354.753 57.4099
0.019 355.318 57.6801
0.292 355.58 57.3719
0.029 355.301 57.9625
0.306 355.273 58.3527
0.018 355.383 57.8197
0.092 354.949 57.8357
0.232 355.347 58.2719
0.164 355.271 58.2044
0.223 355.342 57.3369
0.177 355.636 57.9675
0.241 355.407 57.335
0.306 355.773 57.9789
0.286 354.774 58.0431
0.007 355.229 57.8809
0.298 355.777 57.6592
0.072 355.404 57.5802
0.249 355.746 57.745
0.377 354.785 58.2015
0.148 355.634 57.8301
0.238 355.277 57.3129
0.128 355.232 57.4427
0 355.25 57.8
0.037 355.259 57.6079
0.328 355.526 57.2979
0.203 354.8 57.8101
0.263 355.729 57.9843
0.111 355.075 57.5165
0.287 355.657 57.4516
0.184 355.679 57.7838
0.242 355.107 58.2706
0.041 355.052 57.8418
0.224 355.712 57.9019
0.321 355.169 58.3607
0.306 355.47 58.3074
0.211 355.594 57.495
0.162 355.388 58.1781
0.301 355.36 58.3376
0.247 355.64 57.4921
0.286 354.741 57.6347
0.101 355.539 57.6679
0.079 355.28 58.0795
0.227 355.335 58.2689
0.261 355.119 58.2937
0.35 354.845 57.3689
0.171 355.423 58.1757
0.363 355.34 58.3958
0.275 354.986 58.2531
0.18 354.862 57.6283
0.343 355.28 57.2151
0.106 355.059 57.536
0.073 354.987 57.7389
0.293 355.526 58.2656
0.124 354.905 57.8717
0.073 355.336 57.5438
0.114 354.925 57.8932
0.142 355.43 58.131
0.097 355.448 58.0408
0.312 354.835 58.1734
0.083 355.18 57.5205
0.125 354.913 57.6922
0.2 355.653 57.9947
0.391 355.875 57.7863
0.273 355.743 57.9726
0.31 355.783 57.6392
0.074 355.063 57.6025
0.074 355.246 58.072
0.137 355.556 57.5919
0.015 355.297 57.9131
0.009 355.255 57.8947
0.252 355.546 58.2055
0.135 355.565 57.6106
0.07 354.987 57.8314
0.05 355.356 57.6031
0.088 355.106 58.0594
0.141 355.061 57.4753
0.159 354.931 57.5608
0.181 355.675 57.8264
0.364 355.842 57.6841
0.188 354.848 57.9625
0.016 355.353 57.8728
0.159 355.352 58.1854
0.228 355.512 57.4007
0.025 355.339 57.6694
0.067 354.991 57.813
0.33 354.847 58.2094
0.057 355.473 57.8844
0.379 355.195 57.1869
0.076 355.397 58.0332
0.391 355.849 57.621
0.005 355.232 57.8684
0.091 355.001 57.9709
